No	Sample	N_SNPs	GD1_x	GD2_y	GD3_z	F_percent	E_percent	A_percent	hpgpAfrica	hpgpAfrica-distant	hpgpAfroamerica	hpgpEuroamerica	hpgpMediterranea	hpgpEurope	hpgpEurasia	hpgpAsia	hpgpAklavik86-like	Refpop	Nearest_neighbor	Separation_percent
758	HpGP-SPA-105	44787	1.31889	1.250641	0.007188	27.17	72.83	0	0.359296	0.572229	0.294698	0.266659	0.25293	0.27595	0.351865	0.500354	0.484146	hpgpMediterranea	hpgpEuroamerica	5.43
759	HpGP-SPA-107	44787	1.341023	1.268966	0.003417	20.2	79.8	0	0.373613	0.576165	0.297713	0.256304	0.243984	0.265306	0.343479	0.498827	0.478119	hpgpMediterranea	hpgpEuroamerica	5.05
760	HpGP-SPA-108	44787	1.348609	1.270576	0.009258	19.03	80.97	0	0.379724	0.577026	0.303964	0.262788	0.252421	0.269563	0.346804	0.497458	0.480795	hpgpMediterranea	hpgpEuroamerica	4.11
761	HpGP-SPA-110	44787	1.35103	1.275366	0.011972	17.61	82.39	0	0.383613	0.579114	0.308662	0.268265	0.252366	0.270098	0.347219	0.499819	0.483418	hpgpMediterranea	hpgpEuroamerica	6.3
762	HpGP-SPA-111	44787	1.350774	1.274719	-0.000129	17.79	82.21	0	0.378283	0.571327	0.300593	0.259103	0.240668	0.259827	0.339425	0.496246	0.481806	hpgpMediterranea	hpgpEuroamerica	7.66
763	HpGP-SPA-201	44787	1.337051	1.268692	0.004961	20.66	79.34	0	0.37252	0.571786	0.297933	0.259641	0.247047	0.266869	0.346099	0.501147	0.481608	hpgpMediterranea	hpgpEuroamerica	5.1
764	HpGP-SPA-202	44787	1.060559	1.098099	-0.012255	97.96	0	2.04	0.188824	0.559527	0.209396	0.257454	0.277144	0.322639	0.398068	0.537566	0.497767	hpgpAfrica	hpgpAfroamerica	10.89
765	HpGP-SPA-203	44787	1.342302	1.268447	-0.003428	20.2	79.8	0	0.371125	0.567268	0.29498	0.255785	0.238471	0.259509	0.341281	0.495976	0.476632	hpgpMediterranea	hpgpEuroamerica	7.26
766	HpGP-SPA-204	44787	1.359753	1.273778	0.000865	17.09	82.91	0	0.382021	0.574426	0.304683	0.260957	0.243804	0.26076	0.338799	0.491296	0.477524	hpgpMediterranea	hpgpEurope	6.95
767	HpGP-SPA-205	44787	1.354312	1.27112	0.002487	18.31	81.69	0	0.379474	0.569205	0.303567	0.260424	0.245617	0.263306	0.34035	0.492969	0.477402	hpgpMediterranea	hpgpEuroamerica	6.03
768	HpGP-SPA-206	44787	1.31931	1.258905	-0.006041	24.9	75.1	0	0.357087	0.563085	0.290234	0.256434	0.241442	0.261423	0.341803	0.501466	0.480075	hpgpMediterranea	hpgpEuroamerica	6.21
769	HpGP-SPA-207	44787	1.333369	1.244626	0.010217	27.5	72.5	0	0.364242	0.576997	0.294555	0.25434	0.26103	0.280338	0.347691	0.490064	0.475705	hpgpEuroamerica	hpgpMediterranea	2.63
770	HpGP-SPA-209	44787	1.348935	1.270897	0.004	18.92	81.08	0	0.377812	0.578033	0.30219	0.260437	0.243579	0.264867	0.342791	0.49604	0.480621	hpgpMediterranea	hpgpEuroamerica	6.92
771	HpGP-SPA-210	44787	1.355613	1.283476	0.01093	15.21	84.79	0	0.388072	0.580177	0.308965	0.26379	0.24826	0.26609	0.346741	0.50202	0.487127	hpgpMediterranea	hpgpEuroamerica	6.26
772	HpGP-SPA-301	44787	1.338104	1.267003	0.014407	20.99	79.01	0	0.376216	0.583153	0.30508	0.266989	0.257353	0.275662	0.350372	0.502178	0.487805	hpgpMediterranea	hpgpEuroamerica	3.74
773	HpGP-SPA-302	44787	1.350423	1.27724	0.006222	17.22	82.78	0	0.381691	0.573407	0.306069	0.263382	0.246518	0.264436	0.345373	0.499682	0.48376	hpgpMediterranea	hpgpEuroamerica	6.84
774	HpGP-SPA-303	44787	1.352923	1.278446	0.007372	16.67	83.33	0	0.383637	0.578186	0.304462	0.263442	0.249319	0.264918	0.344334	0.499423	0.484149	hpgpMediterranea	hpgpEuroamerica	5.66
775	HpGP-SPA-304	44787	1.338738	1.270516	0.003962	20.04	79.96	0	0.373477	0.575624	0.299275	0.259212	0.244306	0.265284	0.346646	0.501092	0.481143	hpgpMediterranea	hpgpEuroamerica	6.1
776	HpGP-SPA-305	44787	1.327757	1.255067	0.004415	25.12	74.88	0	0.363429	0.571853	0.291467	0.252926	0.248987	0.271654	0.349504	0.497647	0.47942	hpgpMediterranea	hpgpEuroamerica	1.58
777	HpGP-SPA-306	44787	1.352874	1.268739	-0.003892	19.06	80.94	0	0.375373	0.573247	0.300595	0.256716	0.239956	0.258676	0.337201	0.490538	0.473799	hpgpMediterranea	hpgpEuroamerica	6.98
778	HpGP-SPA-307	44787	1.359342	1.277461	0.006765	16.24	83.76	0	0.38565	0.580326	0.307196	0.264608	0.247637	0.264554	0.343826	0.495335	0.481937	hpgpMediterranea	hpgpEurope	6.83
779	HpGP-SPA-308	44787	1.366202	1.272479	0.00258	16.73	83.27	0	0.384888	0.574269	0.305354	0.263529	0.24911	0.262529	0.337461	0.48764	0.476485	hpgpMediterranea	hpgpEurope	5.39
780	HpGP-SPA-309	44787	1.347689	1.249521	0.013605	24.7	75.3	0	0.373321	0.577214	0.300396	0.254993	0.26361	0.281058	0.347945	0.486499	0.475875	hpgpEuroamerica	hpgpMediterranea	3.38
781	HpGP-SPA-310	44787	1.356579	1.274253	0.00129	17.3	82.69	0	0.381072	0.57297	0.302721	0.259029	0.242368	0.261053	0.340649	0.493343	0.477673	hpgpMediterranea	hpgpEuroamerica	6.87
782	HpGP-SPA-311	44787	1.346817	1.272401	0.007365	18.76	81.24	0	0.378888	0.578692	0.304256	0.263533	0.251122	0.267306	0.344915	0.498964	0.48515	hpgpMediterranea	hpgpEuroamerica	4.94
783	HpGP-SPA-312	44787	1.335065	1.261902	0.017663	22.6	77.4	0	0.374417	0.577124	0.30138	0.257267	0.25581	0.280448	0.354526	0.501588	0.48399	hpgpMediterranea	hpgpEuroamerica	0.57
784	HpGP-SPA-313	44787	1.296056	1.233408	-0.003147	34.21	65.79	0	0.339287	0.565675	0.275823	0.238468	0.253212	0.273959	0.348426	0.499032	0.478862	hpgpEuroamerica	hpgpMediterranea	6.18
785	HpGP-SPA-314	44787	1.318847	1.251971	0.005222	26.81	73.19	0	0.358962	0.570757	0.28765	0.243495	0.252789	0.273757	0.349595	0.500635	0.480102	hpgpEuroamerica	hpgpMediterranea	3.82
786	HpGP-SPA-315	44787	1.354616	1.265092	0.000628	19.8	80.2	0	0.376595	0.571515	0.301397	0.26107	0.248909	0.263884	0.336149	0.488686	0.475151	hpgpMediterranea	hpgpEuroamerica	4.89
787	HpGP-SPA-316	44787	1.344258	1.272039	0.00232	19.11	80.89	0	0.375627	0.572129	0.300993	0.260361	0.241008	0.263132	0.342373	0.498691	0.485435	hpgpMediterranea	hpgpEuroamerica	8.03
788	HpGP-SPA-317	44787	1.035622	1.086085	-0.012276	97.86	0	2.14	0.17414	0.555999	0.204259	0.257048	0.279911	0.327768	0.400029	0.543293	0.498445	hpgpAfrica	hpgpAfroamerica	17.3
789	HpGP-SPA-318	44787	1.294663	1.228779	0.002216	35.75	64.25	0	0.339207	0.570834	0.277917	0.242736	0.257753	0.280353	0.353456	0.498449	0.484248	hpgpEuroamerica	hpgpMediterranea	6.19
790	HpGP-SPA-319	44787	1.33066	1.256292	0.002912	24.51	75.49	0	0.364455	0.573461	0.294716	0.255624	0.2478	0.269812	0.347061	0.496464	0.48057	hpgpMediterranea	hpgpEuroamerica	3.16
791	HpGP-SPA-320	44787	1.325586	1.255303	0.00834	25.27	74.73	0	0.364244	0.577757	0.295351	0.257919	0.253755	0.275045	0.351624	0.499992	0.483366	hpgpMediterranea	hpgpEuroamerica	1.64
792	HpGP-SPA-321	44787	1.339821	1.264469	0.001023	21.46	78.54	0	0.370465	0.574539	0.296557	0.257326	0.244293	0.264904	0.342083	0.496097	0.4762	hpgpMediterranea	hpgpEuroamerica	5.33
793	HpGP-SPA-322	44787	1.330027	1.257115	0.007166	24.35	75.65	0	0.366253	0.577144	0.295107	0.258778	0.251796	0.273227	0.346937	0.498453	0.482098	hpgpMediterranea	hpgpEuroamerica	2.77
794	HpGP-SPA-323	44787	1.341771	1.262117	0.007723	21.88	78.12	0	0.37315	0.572189	0.300145	0.258255	0.250235	0.271527	0.345052	0.495512	0.477636	hpgpMediterranea	hpgpEuroamerica	3.2
795	HpGP-SPA-324	44787	1.346082	1.268343	-0.001322	19.85	80.15	0	0.373502	0.570686	0.299839	0.259665	0.243131	0.261261	0.340349	0.494529	0.47955	hpgpMediterranea	hpgpEuroamerica	6.8
796	HpGP-SPA-325	44787	1.330992	1.25662	0.005889	24.39	75.61	0	0.365938	0.574665	0.295975	0.256952	0.249607	0.272269	0.349835	0.497305	0.480894	hpgpMediterranea	hpgpEuroamerica	2.94
797	HpGP-SPA-401	44787	1.352958	1.274317	0.00709	17.66	82.34	0	0.382002	0.574236	0.304144	0.263802	0.244354	0.26618	0.342729	0.496851	0.485642	hpgpMediterranea	hpgpEuroamerica	7.96
798	HpGP-SPA-402	44787	1.085505	1.11137	-0.003756	92.56	5.99	1.44	0.207472	0.555555	0.219801	0.258551	0.277471	0.324417	0.395181	0.534913	0.495598	hpgpAfrica	hpgpAfroamerica	5.94
799	HpGP-SPA-403	44787	1.332763	1.258051	0.007006	23.84	76.16	0	0.367655	0.572615	0.29689	0.257496	0.248276	0.272663	0.348826	0.49755	0.483195	hpgpMediterranea	hpgpEuroamerica	3.71
800	HpGP-SPA-404	44787	1.321932	1.249719	0.013673	27.14	72.86	0	0.362871	0.573648	0.29445	0.254109	0.262087	0.28183	0.353127	0.5	0.48494	hpgpEuroamerica	hpgpMediterranea	3.14
801	HpGP-SPA-405	44787	1.331447	1.238186	0.001244	29.57	70.43	0	0.357368	0.573469	0.287935	0.244087	0.258035	0.274952	0.34244	0.484738	0.468881	hpgpEuroamerica	hpgpMediterranea	5.71
802	HpGP-SPA-406	44787	1.352682	1.274897	0.005195	17.55	82.45	0	0.381324	0.570345	0.304149	0.26141	0.243681	0.264329	0.342334	0.496823	0.48084	hpgpMediterranea	hpgpEuroamerica	7.28
803	HpGP-SPA-407	44787	1.340152	1.262136	0.006118	22.04	77.96	0	0.371833	0.575882	0.297149	0.257414	0.250869	0.270175	0.345671	0.495923	0.481077	hpgpMediterranea	hpgpEuroamerica	2.61
804	HpGP-SPA-409	44787	1.137575	1.152479	0.005715	73.4	26.6	0	0.247966	0.56228	0.223133	0.262184	0.276155	0.316046	0.388824	0.53515	0.496344	hpgpAfroamerica	hpgpAfrica	11.13
805	HpGP-SPA-413	44787	1.337065	1.265303	0.001181	21.52	78.48	0	0.369711	0.570111	0.297306	0.259419	0.240652	0.264822	0.342616	0.498071	0.482163	hpgpMediterranea	hpgpEuroamerica	7.8
806	HpGP-SPA-414	44787	1.347757	1.269599	0.004693	19.36	80.64	0	0.377132	0.577806	0.303485	0.261638	0.246265	0.265979	0.341959	0.496063	0.479753	hpgpMediterranea	hpgpEuroamerica	6.24
807	HpGP-SPA-501	44787	1.348749	1.267123	0.002358	19.89	80.11	0	0.375658	0.571854	0.301362	0.263025	0.247258	0.264824	0.343601	0.493422	0.481962	hpgpMediterranea	hpgpEuroamerica	6.38
808	HpGP-SPA-502	44787	1.340524	1.270394	0.012884	19.89	80.11	0	0.377838	0.57939	0.30489	0.266102	0.252568	0.273026	0.349423	0.502538	0.491047	hpgpMediterranea	hpgpEuroamerica	5.36
809	HpGP-SPA-503	44787	1.339666	1.271184	0.00969	19.78	80.22	0	0.376465	0.577457	0.301157	0.263321	0.248851	0.269988	0.348821	0.502582	0.48335	hpgpMediterranea	hpgpEuroamerica	5.81
810	HpGP-SPA-504	44787	1.440388	1.289772	-0.003811	3.97	96.03	0	0.419066	0.57601	0.326683	0.276186	0.264388	0.248398	0.313899	0.457768	0.454475	hpgpEurope	hpgpMediterranea	6.44
811	HpGP-SPA-505	44787	1.344344	1.264573	0.004603	20.98	79.02	0	0.373831	0.570643	0.301555	0.262867	0.247393	0.26784	0.344006	0.494794	0.479691	hpgpMediterranea	hpgpEuroamerica	6.25
812	HpGP-SPA-506	44787	1.354873	1.275684	0.005835	17.13	82.87	0	0.382776	0.5735	0.304727	0.261731	0.245692	0.264532	0.342598	0.496333	0.478957	hpgpMediterranea	hpgpEuroamerica	6.53
813	HpGP-SPA-507	44787	1.342599	1.257618	-0.00129	22.99	77.01	0	0.368107	0.569122	0.29512	0.254769	0.246348	0.265312	0.34053	0.489912	0.475086	hpgpMediterranea	hpgpEuroamerica	3.42
814	HpGP-SPA-508	44787	1.346483	1.273575	0.006389	18.51	81.49	0	0.378785	0.577546	0.303296	0.262823	0.247652	0.266039	0.346166	0.499574	0.487216	hpgpMediterranea	hpgpEuroamerica	6.13
815	HpGP-SPA-509	44787	1.309942	1.245031	0.016514	29.57	70.43	0	0.357389	0.578208	0.294304	0.258908	0.26601	0.286376	0.359296	0.504189	0.485599	hpgpEuroamerica	hpgpMediterranea	2.74
816	HpGP-SPA-510	44787	1.354001	1.261606	0.001647	20.77	79.23	0	0.375468	0.575238	0.300926	0.259493	0.246815	0.266061	0.340345	0.487194	0.475267	hpgpMediterranea	hpgpEuroamerica	5.14
817	HpGP-SPA-601	44787	1.329294	1.257441	0.004278	24.34	75.66	0	0.364884	0.574274	0.293584	0.257137	0.249699	0.270621	0.34694	0.498236	0.481429	hpgpMediterranea	hpgpEuroamerica	2.98
818	HpGP-SPA-604	44787	1.347861	1.27209	0.007125	18.73	81.27	0	0.379102	0.571576	0.303357	0.261656	0.246423	0.267179	0.345733	0.49817	0.484806	hpgpMediterranea	hpgpEuroamerica	6.18
819	HpGP-SPA-606	44787	1.342901	1.265099	0.005814	20.99	79.01	0	0.373934	0.575754	0.29848	0.259567	0.248402	0.268744	0.346815	0.49619	0.479876	hpgpMediterranea	hpgpEuroamerica	4.49
820	HpGP-SPA-607	44787	1.341536	1.266079	0.003015	20.88	79.12	0	0.372586	0.573488	0.297704	0.255694	0.245113	0.265995	0.344104	0.496719	0.479003	hpgpMediterranea	hpgpEuroamerica	4.32
821	HpGP-SPA-609	44787	1.197406	1.167736	-0.003025	64.42	35.58	0	0.274542	0.564532	0.230962	0.255812	0.268054	0.301057	0.372322	0.51086	0.485069	hpgpAfroamerica	hpgpEuroamerica	10.76
822	HpGP-SPA-610	44787	1.344968	1.268906	-0.000852	19.82	80.18	0	0.373448	0.570255	0.299229	0.257355	0.244293	0.261498	0.338758	0.495573	0.481913	hpgpMediterranea	hpgpEuroamerica	5.35
823	HpGP-SPA-611	44787	1.317324	1.250379	0.008897	27.39	72.61	0	0.359261	0.571951	0.29274	0.253433	0.258037	0.277579	0.351821	0.501478	0.484028	hpgpEuroamerica	hpgpMediterranea	1.82
824	HpGP-SPA-701	44787	1.355265	1.271644	0.001584	18.08	81.92	0	0.379687	0.571554	0.302472	0.260506	0.24412	0.262301	0.33975	0.492541	0.477852	hpgpMediterranea	hpgpEuroamerica	6.71
825	HpGP-SPA-702	44787	1.365829	1.272079	0.002602	16.87	83.13	0	0.384595	0.574441	0.30609	0.261976	0.24545	0.262705	0.336957	0.4876	0.47649	hpgpMediterranea	hpgpEuroamerica	6.73
826	HpGP-SPA-703	44787	1.350972	1.274007	-0.000456	17.94	82.06	0	0.377965	0.5738	0.301872	0.259425	0.24149	0.259797	0.341223	0.495627	0.479703	hpgpMediterranea	hpgpEuroamerica	7.43
827	HpGP-SPA-704	44787	1.349173	1.273824	0.004536	18.17	81.83	0	0.379216	0.574365	0.303133	0.261851	0.245695	0.264256	0.346669	0.49782	0.479456	hpgpMediterranea	hpgpEuroamerica	6.58
828	HpGP-SPA-705	44787	1.343799	1.275073	0.005074	18.41	81.59	0	0.3777	0.570584	0.302883	0.260207	0.24506	0.264431	0.344476	0.501505	0.481721	hpgpMediterranea	hpgpEuroamerica	6.18
829	HpGP-SPA-706	44787	1.701257	1.13219	0.005902	2	16.97	81.03	0.471433	0.576671	0.360311	0.318065	0.332414	0.306448	0.267887	0.230558	0.275697	hpgpAsia	hpgpEurasia	16.19
830	HpGP-SPA-707	44787	1.360935	1.277362	0.005482	16.1	83.9	0	0.385738	0.573239	0.307271	0.262178	0.247045	0.263428	0.342324	0.494098	0.477961	hpgpMediterranea	hpgpEuroamerica	6.13
831	HpGP-SPA-709	44787	1.454222	1.297325	0.003381	0.53	99.47	0	0.430501	0.582808	0.334988	0.282002	0.26862	0.251469	0.314464	0.457092	0.459287	hpgpEurope	hpgpMediterranea	6.82
832	HpGP-SPA-710	44787	1.329431	1.251154	0.008954	26.03	73.97	0	0.364532	0.574764	0.293042	0.250315	0.259435	0.276976	0.348273	0.495676	0.477565	hpgpEuroamerica	hpgpMediterranea	3.64
833	HpGP-SPA-801	44787	1.333233	1.256603	0.005806	24.18	75.82	0	0.366816	0.578677	0.295205	0.257259	0.250397	0.272135	0.346053	0.496109	0.477921	hpgpMediterranea	hpgpEuroamerica	2.74
834	HpGP-SPA-802	44787	1.33854	1.266614	0.0046	21.04	78.96	0	0.37221	0.577713	0.298572	0.260584	0.246181	0.267269	0.345392	0.499029	0.484496	hpgpMediterranea	hpgpEuroamerica	5.85
835	HpGP-SPA-803	44787	1.334725	1.263071	0.005166	22.33	77.67	0	0.369565	0.574724	0.298433	0.2592	0.248234	0.269171	0.347081	0.499039	0.482387	hpgpMediterranea	hpgpEuroamerica	4.42
836	HpGP-SPA-804	44787	1.402439	1.221019	-0.001609	24.41	63.79	11.8	0.378902	0.571534	0.299957	0.253395	0.266492	0.27658	0.329188	0.436824	0.433019	hpgpEuroamerica	hpgpMediterranea	5.17
837	HpGP-SPA-805	44787	1.340824	1.273075	0.009645	19.2	80.8	0	0.377623	0.575034	0.303034	0.263046	0.247187	0.269224	0.347453	0.503103	0.483012	hpgpMediterranea	hpgpEuroamerica	6.42
838	HpGP-SPA-806	44787	1.473323	1.30286	0.001654	0	100	0	0.43967	0.584392	0.33987	0.285582	0.272473	0.247364	0.308674	0.450028	0.453131	hpgpEurope	hpgpMediterranea	10.15
839	HpGP-SPA-807	44787	1.30853	1.255373	0.0122	26.84	73.16	0	0.358873	0.573947	0.291733	0.248905	0.256453	0.278893	0.35705	0.509942	0.486646	hpgpEuroamerica	hpgpMediterranea	3.03
840	HpGP-SWE-001	44787	1.503835	1.284912	-0.000871	0	94.02	5.98	0.444465	0.581752	0.34123	0.288879	0.28077	0.250796	0.287986	0.422739	0.434967	hpgpEurope	hpgpMediterranea	11.95
841	HpGP-SWE-002	44787	1.50685	1.273433	-0.010734	0	89.99	10.01	0.437377	0.579073	0.334733	0.285095	0.276714	0.246326	0.280613	0.411585	0.424265	hpgpEurope	hpgpMediterranea	12.34
842	HpGP-SWE-003	44787	1.509011	1.29079	-0.001126	0	95.17	4.83	0.448664	0.587423	0.342875	0.291671	0.28123	0.24827	0.288293	0.423509	0.435488	hpgpEurope	hpgpMediterranea	13.28
843	HpGP-SWE-004	44787	1.509011	1.29079	-0.001126	0	95.17	4.83	0.448664	0.587423	0.342875	0.291671	0.28123	0.24827	0.288293	0.423509	0.435488	hpgpEurope	hpgpMediterranea	13.28
844	HpGP-SWE-005	44787	1.509083	1.278435	-0.008476	0	91.32	8.68	0.441078	0.579831	0.337657	0.285617	0.275351	0.246393	0.28257	0.414046	0.428659	hpgpEurope	hpgpMediterranea	11.75
845	HpGP-SWE-006	44787	1.399422	1.285771	-0.002487	9.87	90.13	0	0.401345	0.576738	0.316051	0.269574	0.257063	0.252259	0.328147	0.476987	0.474139	hpgpEurope	hpgpMediterranea	1.9
846	HpGP-SWE-007	44787	1.509432	1.281371	-0.007827	0	92.21	7.79	0.442579	0.57982	0.338299	0.286114	0.276854	0.245874	0.28006	0.415804	0.426755	hpgpEurope	hpgpMediterranea	12.6
847	HpGP-SWE-008	44787	1.533362	1.27616	-0.009428	0	87.69	12.31	0.449787	0.578566	0.341919	0.288082	0.280693	0.245657	0.27363	0.399822	0.415829	hpgpEurope	hpgpEurasia	11.39
848	HpGP-SWE-010	44787	1.525049	1.287472	0.000675	0	92.19	7.81	0.454744	0.58348	0.347571	0.294536	0.285077	0.250558	0.280077	0.413691	0.428917	hpgpEurope	hpgpEurasia	11.78
849	HpGP-SWE-012	44787	1.486854	1.288246	0.000805	0	97.26	2.74	0.439437	0.583395	0.340348	0.289699	0.278522	0.251551	0.299252	0.434009	0.446475	hpgpEurope	hpgpMediterranea	10.72
850	HpGP-SWE-013	44787	1.512727	1.287488	-4.8e-05	0	93.7	6.3	0.449404	0.583178	0.343644	0.290685	0.28171	0.250299	0.285614	0.419896	0.431839	hpgpEurope	hpgpMediterranea	12.55
851	HpGP-SWE-014	44787	1.518184	1.282497	-0.00468	0	91.49	8.51	0.447879	0.579565	0.341472	0.288585	0.280164	0.247931	0.279425	0.412801	0.424929	hpgpEurope	hpgpEurasia	12.7
852	HpGP-SWE-015	44787	1.50785	1.281523	-0.006135	0	92.46	7.54	0.442684	0.582081	0.338655	0.287563	0.277217	0.247337	0.283191	0.417179	0.429246	hpgpEurope	hpgpMediterranea	12.08
853	HpGP-SWE-016	44787	1.501661	1.285943	0.002584	0	94.62	5.38	0.445381	0.586902	0.343175	0.292612	0.284035	0.253488	0.291367	0.425433	0.436582	hpgpEurope	hpgpMediterranea	12.05
854	HpGP-SWE-017	44787	1.538084	1.275479	-0.004886	0	86.94	13.06	0.45334	0.585481	0.345924	0.293595	0.285627	0.249709	0.272589	0.39821	0.420773	hpgpEurope	hpgpEurasia	9.16
855	HpGP-SWE-018	44787	1.592194	1.267061	-0.004863	0	78.54	21.46	0.472392	0.581641	0.35559	0.300122	0.292421	0.251155	0.238479	0.365091	0.393904	hpgpEurasia	hpgpEurope	5.32
856	HpGP-SWE-019	44787	1.517322	1.283811	-0.004091	0	92	8	0.448256	0.583643	0.341587	0.289654	0.281819	0.247989	0.282434	0.414198	0.430758	hpgpEurope	hpgpMediterranea	13.64
857	HpGP-SWE-021	44787	1.577516	1.280862	-0.000177	0	84.31	15.69	0.473432	0.582476	0.35628	0.300626	0.294119	0.250633	0.261172	0.38227	0.409067	hpgpEurope	hpgpEurasia	4.2
858	HpGP-SWE-022	44787	1.559233	1.275531	-0.000923	0	84.6	15.4	0.463656	0.585112	0.353361	0.298448	0.291822	0.252489	0.266493	0.388354	0.410194	hpgpEurope	hpgpEurasia	5.55
859	HpGP-SWE-024	44787	1.512368	1.284901	-0.00182	0	92.95	7.05	0.447566	0.583701	0.343863	0.290528	0.280536	0.249715	0.287605	0.418044	0.434907	hpgpEurope	hpgpMediterranea	12.34
860	HpGP-SWE-025	44787	1.50902	1.282994	-0.001725	0	92.77	7.23	0.445526	0.586451	0.342529	0.291712	0.282812	0.250596	0.285859	0.418665	0.431789	hpgpEurope	hpgpMediterranea	12.86
861	HpGP-SWE-026	44787	1.498672	1.282325	-0.001954	0	93.87	6.13	0.440944	0.582403	0.340071	0.288851	0.277713	0.250957	0.288761	0.423569	0.437117	hpgpEurope	hpgpMediterranea	10.66
862	HpGP-SWE-027	44787	1.558875	1.288836	0.009703	0	88.71	11.29	0.472826	0.590411	0.358862	0.305088	0.297467	0.256875	0.273781	0.399433	0.419801	hpgpEurope	hpgpEurasia	6.58
863	HpGP-SWE-028	44787	1.548764	1.283455	0.001491	0	88.21	11.79	0.463304	0.587161	0.352102	0.29923	0.290353	0.252012	0.273282	0.399201	0.417542	hpgpEurope	hpgpEurasia	8.44
864	HpGP-SWE-030	44787	1.494356	1.286631	0.000851	0	95.77	4.23	0.44193	0.584973	0.340527	0.290195	0.28109	0.251954	0.291174	0.42916	0.4425	hpgpEurope	hpgpMediterranea	11.56
865	HpGP-SWE-031	44787	1.518044	1.282967	0.001408	0	91.65	8.35	0.450503	0.586867	0.344964	0.292603	0.285547	0.253054	0.285765	0.414824	0.427435	hpgpEurope	hpgpMediterranea	12.84
866	HpGP-SWE-032	44787	1.546857	1.285522	0.000156	0	89.05	10.95	0.46274	0.588023	0.350312	0.295728	0.287783	0.250155	0.274405	0.401064	0.421333	hpgpEurope	hpgpEurasia	9.69
867	HpGP-SWE-033	44787	1.510939	1.277674	-0.005616	0	90.85	9.15	0.442734	0.58468	0.338137	0.28926	0.279675	0.2491	0.286174	0.41341	0.428113	hpgpEurope	hpgpMediterranea	12.27
868	HpGP-SWE-034	44787	1.540017	1.284575	0.002132	0	89.55	10.45	0.4604	0.589579	0.350346	0.296717	0.28854	0.252427	0.277373	0.404587	0.420574	hpgpEurope	hpgpEurasia	9.88
869	HpGP-SWE-036	44787	1.552855	1.283639	-0.003567	0	87.81	12.19	0.462964	0.587657	0.349459	0.293412	0.286101	0.247425	0.267763	0.395802	0.418509	hpgpEurope	hpgpEurasia	8.22
870	HpGP-SWT-001	44787	1.333296	1.267542	0.002741	21.32	78.68	0	0.369641	0.574052	0.297348	0.259547	0.244615	0.265474	0.344789	0.501797	0.482922	hpgpMediterranea	hpgpEuroamerica	6.1
871	HpGP-SWT-002	44787	1.446249	1.290289	-0.002974	3.09	96.91	0	0.422005	0.576311	0.329297	0.277684	0.2643	0.248759	0.311576	0.455267	0.456607	hpgpEurope	hpgpMediterranea	6.25
872	HpGP-SWT-003	44787	1.345032	1.260114	-0.007081	22.08	77.92	0	0.367645	0.564804	0.295171	0.253361	0.240317	0.259294	0.337412	0.488559	0.474633	hpgpMediterranea	hpgpEuroamerica	5.43
873	HpGP-SWT-004	44787	1.493566	1.282979	-0.004792	0	94.73	5.27	0.437926	0.579322	0.337683	0.286025	0.272869	0.248407	0.294231	0.425832	0.440411	hpgpEurope	hpgpMediterranea	9.85
874	HpGP-SWT-005	44787	1.357986	1.239803	0.007718	26.47	73.53	0	0.371507	0.57799	0.298347	0.254025	0.264733	0.279179	0.342452	0.473714	0.462341	hpgpEuroamerica	hpgpMediterranea	4.22
875	HpGP-SWT-006	44787	1.43926	1.289705	-0.003846	4.13	95.87	0	0.418565	0.583031	0.326794	0.27732	0.264397	0.248427	0.313096	0.458304	0.459754	hpgpEurope	hpgpMediterranea	6.43
876	HpGP-SWT-007	44787	1.465796	1.285452	-0.003285	1.52	97.76	0.72	0.428088	0.573553	0.330804	0.280174	0.270579	0.24966	0.305534	0.442138	0.447448	hpgpEurope	hpgpMediterranea	8.38
877	HpGP-SWT-008	44787	1.443265	1.29296	-0.002522	2.9	97.1	0	0.42196	0.58433	0.328027	0.278552	0.265308	0.248266	0.314881	0.458541	0.457407	hpgpEurope	hpgpMediterranea	6.86
878	HpGP-SWT-010	44787	1.265762	1.253376	0.024702	31.08	68.92	0	0.34576	0.571078	0.299567	0.275359	0.26346	0.291789	0.388907	0.534363	0.514626	hpgpMediterranea	hpgpEuroamerica	4.52
879	HpGP-SWT-011	44787	1.477619	1.278705	-0.004588	1.34	94.2	4.46	0.429891	0.581459	0.332434	0.282478	0.271404	0.250632	0.29558	0.431599	0.43946	hpgpEurope	hpgpMediterranea	8.29
880	HpGP-SWT-012	44787	1.330038	1.262876	-0.002346	22.83	77.17	0	0.364478	0.570911	0.292948	0.254208	0.241256	0.262858	0.343195	0.499294	0.480669	hpgpMediterranea	hpgpEuroamerica	5.37
881	HpGP-SWT-013	44787	1.407005	1.295063	-0.007956	6.92	93.08	0	0.405648	0.568557	0.31728	0.265149	0.248631	0.243882	0.321381	0.477127	0.46767	hpgpEurope	hpgpMediterranea	1.95
882	HpGP-SWT-014	44787	1.428798	1.288224	-0.009103	5.78	94.22	0	0.411564	0.57758	0.319933	0.269537	0.254665	0.244718	0.313897	0.461402	0.458971	hpgpEurope	hpgpMediterranea	4.06
